PUC_Maximo_Asset_ID,DPW_Node_ID,Drain_Type,SYSTEM,System_Use_Code,System_Use,lng,lat
58429,58429,Catch Basin Drain,Eastbank,STORM,,-90.12729371,29.91687426
58430,58430,Catch Basin Drain,Eastbank,STORM,,-90.12687135,29.91727969
58431,58431,Catch Basin Drain,Eastbank,STORM,,-90.1270662,29.91736021
58432,58432,Catch Basin Drain,Eastbank,STORM,,-90.12683805,29.91783929
58433,58433,Catch Basin Drain,Eastbank,STORM,,-90.12665105,29.91776258
58434,58434,Catch Basin Drain,Eastbank,STORM,,-90.12642381,29.91822542
58435,58435,Catch Basin Drain,Eastbank,STORM,,-90.12661455,29.91828965
58436,58436,Catch Basin Drain,Eastbank,STORM,,-90.12665559,29.91833565
58437,58437,Catch Basin Drain,Eastbank,STORM,,-90.12628738,29.91829665
58438,58438,Catch Basin Drain,Eastbank,STORM,,-90.12626766,29.91838458
58439,58439,Catch Basin Drain,Eastbank,STORM,,-90.12541475,29.91803306
58440,58440,Catch Basin Drain,Eastbank,STORM,,-90.12546451,29.91795166
58441,58441,Catch Basin Drain,Eastbank,STORM,,-90.12511921,29.91791537
58442,58442,Catch Basin Drain,Eastbank,STORM,,-90.12518041,29.91783719
58443,58443,Catch Basin Drain,Eastbank,STORM,,-90.12469222,29.9177546
58444,58444,Catch Basin Drain,Eastbank,STORM,,-90.12472338,29.91766927
58445,58445,Catch Basin Drain,Eastbank,STORM,,-90.12504585,29.91834712
58446,58446,Catch Basin Drain,Eastbank,STORM,,-90.12515873,29.9183844
58447,58447,Catch Basin Drain,Eastbank,STORM,,-90.12501543,29.91872677
58448,58448,Catch Basin Drain,Eastbank,STORM,,-90.12490262,29.91868324
58449,58449,Catch Basin Drain,Eastbank,STORM,,-90.12479297,29.91873472
58450,58450,Catch Basin Drain,Eastbank,STORM,,-90.12475078,29.91884244
58451,58451,Catch Basin Drain,Eastbank,STORM,,-90.1249899,29.91893962
58452,58452,Catch Basin Drain,Eastbank,STORM,,-90.12503619,29.91884819
58453,58453,Catch Basin Drain,Eastbank,STORM,,-90.12614625,29.91881589
58454,58454,Catch Basin Drain,Eastbank,STORM,,-90.12634034,29.91889953
58455,58455,Catch Basin Drain,Eastbank,STORM,,-90.12664158,29.91854548
58456,58456,Catch Basin Drain,Eastbank,STORM,,-90.1266878,29.9184603
58457,58457,Catch Basin Drain,Eastbank,STORM,,-90.12744098,29.91887463
58458,58458,Catch Basin Drain,Eastbank,STORM,,-90.12749632,29.91880578
58459,58459,Catch Basin Drain,Eastbank,STORM,,-90.12777102,29.91874893
58460,58460,Catch Basin Drain,Eastbank,STORM,,-90.12782551,29.9189294
58461,58461,Catch Basin Drain,Eastbank,STORM,,-90.12778292,29.91901087
58462,58462,Catch Basin Drain,Eastbank,STORM,,-90.12736947,29.9193314
58463,58463,Catch Basin Drain,Eastbank,STORM,,-90.12619751,29.91920317
58464,58464,Catch Basin Drain,Eastbank,STORM,,-90.12600689,29.91912893
58465,58465,Catch Basin Drain,Eastbank,STORM,,-90.1258442,29.9191768
58466,58466,Catch Basin Drain,Eastbank,STORM,,-90.12581273,29.91928774
58467,58467,Catch Basin Drain,Eastbank,STORM,,-90.12474846,29.91933046
58468,58468,Catch Basin Drain,Eastbank,STORM,,-90.12748167,29.91936554
58469,58469,Catch Basin Drain,Eastbank,STORM,,-90.1273318,29.91965912
58470,58470,Catch Basin Drain,Eastbank,STORM,,-90.12721903,29.91961184
58471,58471,Catch Basin Drain,Eastbank,STORM,,-90.12619466,29.91943872
58472,58472,Catch Basin Drain,Eastbank,STORM,,-90.12622235,29.91934399
58473,58473,Catch Basin Drain,Eastbank,STORM,,-90.12586025,29.91980684
58474,58474,Catch Basin Drain,Eastbank,STORM,,-90.12575064,29.91979521
58475,58475,Catch Basin Drain,Eastbank,STORM,,-90.12559989,29.92010189
58476,58476,Catch Basin Drain,Eastbank,STORM,,-90.1256974,29.92016465
58477,58477,Catch Basin Drain,Eastbank,STORM,,-90.12536253,29.92015533
58478,58478,Catch Basin Drain,Eastbank,STORM,,-90.12530958,29.92020358
58479,58479,Catch Basin Drain,Eastbank,STORM,,-90.12541206,29.92074505
58480,58480,Catch Basin Drain,Eastbank,STORM,,-90.12531057,29.92071475
58481,58481,Catch Basin Drain,Eastbank,STORM,,-90.12578424,29.92039791
58482,58482,Catch Basin Drain,Eastbank,STORM,,-90.12582655,29.92033956
58483,58483,Catch Basin Drain,Eastbank,STORM,,-90.12652504,29.92070965
58484,58484,Catch Basin Drain,Eastbank,STORM,,-90.12654504,29.92065735
58485,58485,Catch Basin Drain,Eastbank,STORM,,-90.12690741,29.92023137
58486,58486,Catch Basin Drain,Eastbank,STORM,,-90.12702308,29.92027555
58487,58487,Catch Basin Drain,Eastbank,STORM,,-90.12730225,29.91990755
58488,58488,Catch Basin Drain,Eastbank,STORM,,-90.12735576,29.91981306
58489,58489,Catch Basin Drain,Eastbank,STORM,,-90.12789319,29.92015543
58490,58490,Catch Basin Drain,Eastbank,STORM,,-90.12790577,29.92006368
58491,58491,Catch Basin Drain,Eastbank,STORM,,-90.12681173,29.92066979
58492,58492,Catch Basin Drain,Eastbank,STORM,,-90.12672219,29.92060023
58493,58493,Catch Basin Drain,Eastbank,STORM,,-90.126889,29.92080485
58494,58494,Catch Basin Drain,Eastbank,STORM,,-90.12728095,29.92101778
58495,58495,Catch Basin Drain,Eastbank,STORM,,-90.12728584,29.92096909
58496,58496,Catch Basin Drain,Eastbank,STORM,,-90.12685107,29.92085699
58497,58497,Catch Basin Drain,Eastbank,STORM,,-90.12512941,29.92110302
58498,58498,Catch Basin Drain,Eastbank,STORM,,-90.12523026,29.92112707
58499,58499,Catch Basin Drain,Eastbank,STORM,,-90.12497851,29.92112475
58500,58500,Catch Basin Drain,Eastbank,STORM,,-90.12492496,29.92122237
58501,58501,Catch Basin Drain,Eastbank,STORM,,-90.12528036,29.92137311
58502,58502,Catch Basin Drain,Eastbank,STORM,,-90.12531885,29.92127535
58503,58503,Catch Basin Drain,Eastbank,STORM,,-90.12640637,29.92120973
58504,58504,Catch Basin Drain,Eastbank,STORM,,-90.1265148,29.92126009
58505,58505,Catch Basin Drain,Eastbank,STORM,,-90.12634153,29.92158906
58506,58506,Catch Basin Drain,Eastbank,STORM,,-90.12624442,29.92155255
58507,58507,Catch Basin Drain,Eastbank,STORM,,-90.12635402,29.92180227
58508,58508,Catch Basin Drain,Eastbank,STORM,,-90.12642323,29.92171417
58509,58509,Catch Basin Drain,Eastbank,STORM,,-90.1260364,29.92167125
58510,58510,Catch Basin Drain,Eastbank,STORM,,-90.12609349,29.92157679
58511,58511,Catch Basin Drain,Eastbank,STORM,,-90.12500281,29.92160614
58512,58512,Catch Basin Drain,Eastbank,STORM,,-90.12488697,29.92157571
58513,58513,Catch Basin Drain,Eastbank,STORM,,-90.12470888,29.92194776
58514,58514,Catch Basin Drain,Eastbank,STORM,,-90.12482874,29.92200135
58515,58515,Catch Basin Drain,Eastbank,STORM,,-90.12488267,29.92222743
58516,58516,Catch Basin Drain,Eastbank,STORM,,-90.12491382,29.92214273
58517,58517,Catch Basin Drain,Eastbank,STORM,,-90.12523149,29.92227
58518,58518,Catch Basin Drain,Eastbank,STORM,,-90.12595593,29.92209668
58519,58519,Catch Basin Drain,Eastbank,STORM,,-90.12604929,29.92214691
58520,58520,Catch Basin Drain,Eastbank,STORM,,-90.12580131,29.92242583
58521,58521,Catch Basin Drain,Eastbank,STORM,,-90.12590989,29.92246307
58522,58522,Catch Basin Drain,Eastbank,STORM,,-90.12547736,29.92246222
58523,58523,Catch Basin Drain,Eastbank,STORM,,-90.12550496,29.92237437
58524,58524,Catch Basin Drain,Eastbank,STORM,,-90.12520822,29.9223554
58525,58525,Catch Basin Drain,Eastbank,STORM,,-90.12591115,29.92265617
58526,58526,Catch Basin Drain,Eastbank,STORM,,-90.12596174,29.9225654
58527,58527,Catch Basin Drain,Eastbank,STORM,,-90.12627109,29.92278758
58528,58528,Catch Basin Drain,Eastbank,STORM,,-90.12632069,29.9227193
58529,58529,Catch Basin Drain,Eastbank,STORM,,-90.12666009,29.92294862
58530,58530,Catch Basin Drain,Eastbank,STORM,,-90.12669128,29.92286017
58531,58531,Catch Basin Drain,Eastbank,STORM,,-90.1268074,29.92286749
58532,58532,Catch Basin Drain,Eastbank,STORM,,-90.12562574,29.92294538
58533,58533,Catch Basin Drain,Eastbank,STORM,,-90.12556214,29.92292542
58534,58534,Catch Basin Drain,Eastbank,STORM,,-90.12495712,29.92318794
58535,58535,Catch Basin Drain,Eastbank,STORM,,-90.12491118,29.92325001
58536,58536,Catch Basin Drain,Eastbank,STORM,,-90.12535547,29.92322784
58537,58537,Catch Basin Drain,Eastbank,STORM,,-90.12544883,29.92327807
58538,58538,Catch Basin Drain,Eastbank,STORM,,-90.12554125,29.92340639
58539,58539,Catch Basin Drain,Eastbank,STORM,,-90.12549866,29.92348786
58540,58540,Catch Basin Drain,Eastbank,STORM,,-90.12624091,29.92368152
58541,58541,Catch Basin Drain,Eastbank,STORM,,-90.12617593,29.92377591
58542,58542,Catch Basin Drain,Eastbank,STORM,,-90.12677398,29.92408946
58543,58543,Catch Basin Drain,Eastbank,STORM,,-90.1267458,29.92392861
58544,58544,Catch Basin Drain,Eastbank,STORM,,-90.12700394,29.92405533
58545,58545,Catch Basin Drain,Eastbank,STORM,,-90.12894942,29.92517921
58546,58546,Catch Basin Drain,Eastbank,STORM,,-90.12917672,29.92512817
58547,58547,Catch Basin Drain,Eastbank,STORM,,-90.12883951,29.92495512
58548,58548,Catch Basin Drain,Eastbank,STORM,,-90.12946621,29.9252733
58549,58549,Catch Basin Drain,Eastbank,STORM,,-90.12988975,29.92548589
58550,58550,Catch Basin Drain,Eastbank,STORM,,-90.13037767,29.92589278
58551,58551,Catch Basin Drain,Eastbank,STORM,,-90.13180794,29.92661822
58552,58552,Catch Basin Drain,Eastbank,STORM,,-90.13174924,29.92625025
58553,58553,Catch Basin Drain,Eastbank,STORM,,-90.13195699,29.9262734
58554,58554,Catch Basin Drain,Eastbank,STORM,,-90.13190969,29.92609112
58555,58555,Catch Basin Drain,Eastbank,STORM,,-90.13244165,29.92689209
58556,58556,Catch Basin Drain,Eastbank,STORM,,-90.13245489,29.92686534
58557,58557,Catch Basin Drain,Eastbank,STORM,,-90.13264585,29.92703205
58558,58558,Catch Basin Drain,Eastbank,STORM,,-90.13267631,29.92700484
58559,58559,Catch Basin Drain,Eastbank,STORM,,-90.13259215,29.92684472
58560,58560,Catch Basin Drain,Eastbank,STORM,,-90.13264774,29.92687522
58561,58561,Catch Basin Drain,Eastbank,STORM,,-90.13282168,29.92654812
58562,58562,Catch Basin Drain,Eastbank,STORM,,-90.13288154,29.92658178
58563,58563,Catch Basin Drain,Eastbank,STORM,,-90.13323341,29.92637191
58564,58564,Catch Basin Drain,Eastbank,STORM,,-90.13327927,29.92631671
58565,58565,Catch Basin Drain,Eastbank,STORM,,-90.13295704,29.92620879
58566,58566,Catch Basin Drain,Eastbank,STORM,,-90.13300293,29.92615047
58567,58567,Catch Basin Drain,Eastbank,STORM,,-90.13334916,29.92587368
58568,58568,Catch Basin Drain,Eastbank,STORM,,-90.13349842,29.92592878
58569,58569,Catch Basin Drain,Eastbank,STORM,,-90.13350185,29.92552388
58570,58570,Catch Basin Drain,Eastbank,STORM,,-90.09276844,29.92052246
58571,58571,Catch Basin Drain,Eastbank,STORM,,-90.09275135,29.92045481
58572,58572,Catch Basin Drain,Eastbank,STORM,,-90.09278505,29.91987835
58573,58573,Catch Basin Drain,Eastbank,STORM,,-90.0927059,29.92509294
58574,58574,Catch Basin Drain,Eastbank,STORM,,-90.09343113,29.91833659
58575,58575,Catch Basin Drain,Eastbank,STORM,,-90.13132432,29.93145294
58576,58576,Catch Basin Drain,Eastbank,STORM,,-90.13081632,29.93175824
58577,58577,Catch Basin Drain,Eastbank,STORM,,-90.13209477,29.94051585
58578,58578,Catch Basin Drain,Eastbank,STORM,,-90.13227913,29.92865404
58579,58579,Catch Basin Drain,Eastbank,STORM,,-90.13170285,29.92640918
58580,58580,Catch Basin Drain,Eastbank,STORM,,-90.13121622,29.9261329
58581,58581,Catch Basin Drain,Eastbank,STORM,,-90.12963536,29.92504739
58582,58582,Catch Basin Drain,Eastbank,STORM,,-90.12767028,29.92453573
58583,58583,Catch Basin Drain,Eastbank,STORM,,-90.12724994,29.92417756
58584,58584,Catch Basin Drain,Eastbank,STORM,,-90.12865159,29.91948437
58585,58585,Catch Basin Drain,Eastbank,STORM,,-90.12877599,29.91922181
58586,58586,Catch Basin Drain,Eastbank,STORM,,-90.12862409,29.91926666
58587,58587,Catch Basin Drain,Eastbank,STORM,,-90.12859091,29.91934134
58588,58588,Catch Basin Drain,Eastbank,STORM,,-90.12353788,29.92375042
58589,58589,Catch Basin Drain,Eastbank,STORM,,-90.12358077,29.92364458
58590,58590,Catch Basin Drain,Eastbank,STORM,,-90.12186749,29.92609088
58591,58591,Catch Basin Drain,Eastbank,STORM,,-90.12269423,29.92866428
58592,58592,Catch Basin Drain,Eastbank,STORM,,-90.1227568,29.92865173
58593,58593,Catch Basin Drain,Eastbank,STORM,,-90.12225937,29.92950325
58594,58594,Catch Basin Drain,Eastbank,STORM,,-90.12230646,29.92952493
58595,58595,Catch Basin Drain,Eastbank,STORM,,-90.12186789,29.93214605
58596,58596,Catch Basin Drain,Eastbank,STORM,,-90.11680377,29.94474393
58597,58597,Catch Basin Drain,Eastbank,STORM,,-90.1176104,29.94384592
58598,58598,Catch Basin Drain,Eastbank,STORM,,-90.11215223,29.93877002
58599,58599,Catch Basin Drain,Eastbank,STORM,,-90.11226485,29.93877107
58600,58600,Catch Basin Drain,Eastbank,STORM,,-90.11199642,29.93883856
58601,58601,Catch Basin Drain,Eastbank,STORM,,-90.11337543,29.93243438
58602,58602,Catch Basin Drain,Eastbank,STORM,,-90.11341486,29.93237788
58603,58603,Catch Basin Drain,Eastbank,STORM,,-90.11196485,29.93197949
58604,58604,Catch Basin Drain,Eastbank,STORM,,-90.11179888,29.93194171
58605,58605,Catch Basin Drain,Eastbank,STORM,,-90.13416168,29.94022351
58606,58606,Catch Basin Drain,Eastbank,STORM,,-90.13396691,29.93786404
58607,58607,Catch Basin Drain,Eastbank,STORM,,-90.13334305,29.93795708
58608,58608,Catch Basin Drain,Eastbank,STORM,,-90.1333338,29.93813009
58609,58609,Catch Basin Drain,Eastbank,STORM,,-90.1332989,29.9382285
58610,58610,Catch Basin Drain,Eastbank,STORM,,-90.1327795,29.93834499
58611,58611,Catch Basin Drain,Eastbank,STORM,,-90.13236146,29.93862487
58612,58612,Catch Basin Drain,Eastbank,STORM,,-90.1338882,29.93713033
58613,58613,Catch Basin Drain,Eastbank,STORM,,-90.13307376,29.93690419
58614,58614,Catch Basin Drain,Eastbank,STORM,,-90.13236682,29.93758261
58615,58615,Catch Basin Drain,Eastbank,STORM,,-90.13258312,29.93749398
58616,58616,Catch Basin Drain,Eastbank,STORM,,-90.13258319,29.937369
58617,58617,Catch Basin Drain,Eastbank,STORM,,-90.13227102,29.93737615
58618,58618,Catch Basin Drain,Eastbank,STORM,,-90.13379537,29.93649647
58619,58619,Catch Basin Drain,Eastbank,STORM,,-90.13362792,29.93640121
58620,58620,Catch Basin Drain,Eastbank,STORM,,-90.13372907,29.93598471
58621,58621,Catch Basin Drain,Eastbank,STORM,,-90.13325398,29.93659401
58622,58622,Catch Basin Drain,Eastbank,STORM,,-90.13334059,29.93667041
58623,58623,Catch Basin Drain,Eastbank,STORM,,-90.13299143,29.93665098
58624,58624,Catch Basin Drain,Eastbank,STORM,,-90.13306968,29.93658733
58625,58625,Catch Basin Drain,Eastbank,STORM,,-90.13235064,29.93630394
58626,58626,Catch Basin Drain,Eastbank,STORM,,-90.13234147,29.93599329
58627,58627,Catch Basin Drain,Eastbank,STORM,,-90.13247624,29.9339149
58628,58628,Catch Basin Drain,Eastbank,STORM,,-90.13276939,29.9323866
58629,58629,Catch Basin Drain,Eastbank,STORM,,-90.13148847,29.9273533
58630,58630,Catch Basin Drain,Eastbank,STORM,,-90.12359198,29.94402729
58631,58631,Catch Basin Drain,Eastbank,STORM,,-90.12351437,29.94397783
58632,58632,Catch Basin Drain,Eastbank,STORM,,-90.12396868,29.94372956
58633,58633,Catch Basin Drain,Eastbank,STORM,,-90.12371637,29.94353165
58634,58634,Catch Basin Drain,Eastbank,STORM,,-90.12368255,29.94359882
58635,58635,Catch Basin Drain,Eastbank,STORM,,-90.12394287,29.94343125
58636,58636,Catch Basin Drain,Eastbank,STORM,,-90.12405762,29.94266557
58637,58637,Catch Basin Drain,Eastbank,STORM,,-90.12267747,29.93436374
58638,58638,Catch Basin Drain,Eastbank,STORM,,-90.12063209,29.94109806
58639,58639,Catch Basin Drain,Eastbank,STORM,,-90.12100067,29.94731596
58640,58640,Catch Basin Drain,Eastbank,STORM,,-90.11959041,29.94256756
58641,58641,Catch Basin Drain,Eastbank,STORM,,-90.11936567,29.94210932
58642,58642,Catch Basin Drain,Eastbank,STORM,,-90.11850047,29.93821391
58643,58643,Catch Basin Drain,Eastbank,STORM,,-90.11925362,29.93757848
58644,58644,Catch Basin Drain,Eastbank,STORM,,-90.11908992,29.92414373
58645,58645,Catch Basin Drain,Eastbank,STORM,,-90.11573038,29.92539932
58646,58646,Catch Basin Drain,Eastbank,STORM,,-90.11487831,29.92932511
58647,58647,Catch Basin Drain,Eastbank,STORM,,-90.11463306,29.92920036
58648,58648,Catch Basin Drain,Eastbank,STORM,,-90.1146119,29.92893584
58649,58649,Catch Basin Drain,Eastbank,STORM,,-90.11391587,29.937406
58650,58650,Catch Basin Drain,Eastbank,STORM,,-90.11030162,29.93364437
58651,58651,Catch Basin Drain,Eastbank,STORM,,-90.11068229,29.92728278
58652,58652,Catch Basin Drain,Eastbank,STORM,,-90.10990345,29.92158904
58653,58653,Catch Basin Drain,Eastbank,STORM,,-90.1098684,29.92158059
58654,58654,Catch Basin Drain,Eastbank,STORM,,-90.11016234,29.91603243
58655,58655,Catch Basin Drain,Eastbank,STORM,,-90.10988904,29.92288181
58656,58656,Catch Basin Drain,Eastbank,STORM,,-90.10976871,29.92286632
58657,58657,Catch Basin Drain,Eastbank,STORM,,-90.10821779,29.93613828
58658,58658,Catch Basin Drain,Eastbank,STORM,,-90.1081196,29.93613049
58659,58659,Catch Basin Drain,Eastbank,STORM,,-90.10791729,29.93957737
58660,58660,Catch Basin Drain,Eastbank,STORM,,-90.10802121,29.93958646
58661,58661,Catch Basin Drain,Eastbank,STORM,,-90.10932281,29.94501511
58662,58662,Catch Basin Drain,Eastbank,STORM,,-90.10635441,29.9444438
58663,58663,Catch Basin Drain,Eastbank,STORM,,-90.10715094,29.9342143
58664,58664,Catch Basin Drain,Eastbank,STORM,,-90.10691053,29.92867429
58665,58665,Catch Basin Drain,Eastbank,STORM,,-90.10685315,29.92867376
58666,58666,Catch Basin Drain,Eastbank,STORM,,-90.10576183,29.91772425
58667,58667,Catch Basin Drain,Eastbank,STORM,,-90.10378884,29.93086226
58668,58668,Catch Basin Drain,Eastbank,STORM,,-90.10366598,29.93087736
58669,58669,Catch Basin Drain,Eastbank,STORM,,-90.10090914,29.92814079
58670,58670,Catch Basin Drain,Eastbank,STORM,,-90.10077917,29.92815082
58671,58671,Catch Basin Drain,Eastbank,STORM,,-90.10179708,29.92710679
58672,58672,Catch Basin Drain,Eastbank,STORM,,-90.10187535,29.92256519
58673,58673,Catch Basin Drain,Eastbank,STORM,,-90.1006413,29.92066834
58674,58674,Catch Basin Drain,Eastbank,STORM,,-90.1011678,29.92043706
58675,58675,Catch Basin Drain,Eastbank,STORM,,-90.09895707,29.91863602
58676,58676,Catch Basin Drain,Eastbank,STORM,,-90.09339041,29.92340469
58677,58677,Catch Basin Drain,Eastbank,STORM,,-90.09413904,29.92562261
58678,58678,Catch Basin Drain,Eastbank,STORM,,-90.09409619,29.92549098
58679,58679,Catch Basin Drain,Eastbank,STORM,,-90.09499942,29.93595015
58680,58680,Catch Basin Drain,Eastbank,STORM,,-90.09368406,29.9370157
58681,58681,Catch Basin Drain,Eastbank,STORM,,-90.13351351,29.92747802
58682,58682,Catch Basin Drain,Eastbank,STORM,,-90.13339133,29.92743753
58683,58683,Catch Basin Drain,Eastbank,STORM,,-90.13351486,29.92867844
58684,58684,Catch Basin Drain,Eastbank,STORM,,-90.13213922,29.92674873
58685,58685,Catch Basin Drain,Eastbank,STORM,,-90.13218526,29.92667853
58686,58686,Catch Basin Drain,Eastbank,STORM,,-90.13352798,29.93009393
58687,58687,Catch Basin Drain,Eastbank,STORM,,-90.12181662,29.91804808
58688,58688,Catch Basin Drain,Eastbank,STORM,,-90.12220788,29.93149992
58689,58689,Catch Basin Drain,Eastbank,STORM,,-90.11466624,29.94751677
58690,58690,Catch Basin Drain,Eastbank,STORM,,-90.1146207,29.94719203
58691,58691,Catch Basin Drain,Eastbank,STORM,,-90.11329776,29.93080645
58692,58692,Catch Basin Drain,Eastbank,STORM,,-90.1131897,29.93119537
58693,58693,Catch Basin Drain,Eastbank,STORM,,-90.10829715,29.93323828
58694,58694,Catch Basin Drain,Eastbank,STORM,,-90.09618115,29.94195833
58695,58695,Catch Basin Drain,Eastbank,STORM,,-90.09670239,29.94077157
58696,58696,Catch Basin Drain,Eastbank,STORM,,-90.1175145,29.92633504
58697,58697,Catch Basin Drain,Eastbank,STORM,,-90.10388926,29.93185365
58698,58698,Catch Basin Drain,Eastbank,STORM,,-90.10376728,29.93185501
58699,58699,Catch Basin Drain,Eastbank,STORM,,-90.1032344,29.93172755
58700,58700,Catch Basin Drain,Eastbank,STORM,,-90.10321106,29.93152549
58701,58701,Catch Basin Drain,Eastbank,STORM,,-90.10318512,29.93136028
58702,58702,Catch Basin Drain,Eastbank,STORM,,-90.10325324,29.93194519
58703,58703,Catch Basin Drain,Eastbank,STORM,,-90.10316707,29.93113702
58704,58704,Catch Basin Drain,Eastbank,STORM,,-90.09220222,29.9625428
58705,58705,Catch Basin Drain,Eastbank,STORM,,-90.09579001,29.96979841
58706,58706,Catch Basin Drain,Eastbank,STORM,,-90.09608429,29.96962184
58707,58707,Catch Basin Drain,Eastbank,STORM,,-90.09598526,29.96956279
58708,58708,Catch Basin Drain,Eastbank,STORM,,-90.09580593,29.96961422
58709,58709,Catch Basin Drain,Eastbank,STORM,,-90.09576429,29.96967319
58710,58710,Catch Basin Drain,Eastbank,STORM,,-90.095419,29.96933376
58711,58711,Catch Basin Drain,Eastbank,STORM,,-90.09536946,29.96939328
58712,58712,Catch Basin Drain,Eastbank,STORM,,-90.09512274,29.96920662
58713,58713,Catch Basin Drain,Eastbank,STORM,,-90.095165,29.96915577
58714,58714,Catch Basin Drain,Eastbank,STORM,,-90.09488786,29.96922315
58715,58715,Catch Basin Drain,Eastbank,STORM,,-90.09536244,29.96868647
58716,58716,Catch Basin Drain,Eastbank,STORM,,-90.09657502,29.96905468
58717,58717,Catch Basin Drain,Eastbank,STORM,,-90.096484,29.96898696
58718,58718,Catch Basin Drain,Eastbank,STORM,,-90.09671468,29.96901975
58719,58719,Catch Basin Drain,Eastbank,STORM,,-90.09677299,29.96894718
58720,58720,Catch Basin Drain,Eastbank,STORM,,-90.09678825,29.9688161
58721,58721,Catch Basin Drain,Eastbank,STORM,,-90.09668856,29.9687533
58722,58722,Catch Basin Drain,Eastbank,STORM,,-90.09645212,29.96872233
58723,58723,Catch Basin Drain,Eastbank,STORM,,-90.09617028,29.96853222
58724,58724,Catch Basin Drain,Eastbank,STORM,,-90.09611425,29.9685948
58725,58725,Catch Basin Drain,Eastbank,STORM,,-90.0970699,29.96913744
58726,58726,Catch Basin Drain,Eastbank,STORM,,-90.0969928,29.96922045
58727,58727,Catch Basin Drain,Eastbank,STORM,,-90.0975069,29.96931589
58728,58728,Catch Basin Drain,Eastbank,STORM,,-90.09561712,29.96840391
58729,58729,Catch Basin Drain,Eastbank,STORM,,-90.09610992,29.96784365
58730,58730,Catch Basin Drain,Eastbank,STORM,,-90.09585357,29.96814493
58731,58731,Catch Basin Drain,Eastbank,STORM,,-90.09725776,29.96810877
58732,58732,Catch Basin Drain,Eastbank,STORM,,-90.09723167,29.9679548
58733,58733,Catch Basin Drain,Eastbank,STORM,,-90.09658674,29.96753069
58734,58734,Catch Basin Drain,Eastbank,STORM,,-90.09674608,29.96747095
58735,58735,Catch Basin Drain,Eastbank,STORM,,-90.09664122,29.96724625
58736,58736,Catch Basin Drain,Eastbank,STORM,,-90.09634307,29.96721408
58737,58737,Catch Basin Drain,Eastbank,STORM,,-90.09621521,29.96728162
58738,58738,Catch Basin Drain,Eastbank,STORM,,-90.09560834,29.96755024
58739,58739,Catch Basin Drain,Eastbank,STORM,,-90.0973483,29.96786716
58740,58740,Catch Basin Drain,Eastbank,STORM,,-90.09734676,29.96816584
58741,58741,Catch Basin Drain,Eastbank,STORM,,-90.09758322,29.96790498
58742,58742,Catch Basin Drain,Eastbank,STORM,,-90.09749009,29.96783412
58743,58743,Catch Basin Drain,Eastbank,STORM,,-90.09759373,29.96804193
58744,58744,Catch Basin Drain,Eastbank,STORM,,-90.09750213,29.96813668
58745,58745,Catch Basin Drain,Eastbank,STORM,,-90.09806299,29.967179
58746,58746,Catch Basin Drain,Eastbank,STORM,,-90.09815043,29.96724668
58747,58747,Catch Basin Drain,Eastbank,STORM,,-90.09832477,29.96725019
58748,58748,Catch Basin Drain,Eastbank,STORM,,-90.09838594,29.9671789
58749,58749,Catch Basin Drain,Eastbank,STORM,,-90.09833103,29.96703466
58750,58750,Catch Basin Drain,Eastbank,STORM,,-90.0982435,29.96697448
58751,58751,Catch Basin Drain,Eastbank,STORM,,-90.09809849,29.96697812
58752,58752,Catch Basin Drain,Eastbank,STORM,,-90.09804298,29.96705633
58753,58753,Catch Basin Drain,Eastbank,STORM,,-90.09694326,29.96690603
58754,58754,Catch Basin Drain,Eastbank,STORM,,-90.09742872,29.96664751
58755,58755,Catch Basin Drain,Eastbank,STORM,,-90.09747626,29.96657485
58756,58756,Catch Basin Drain,Eastbank,STORM,,-90.09641125,29.96663483
58757,58757,Catch Basin Drain,Eastbank,STORM,,-90.09748298,29.96637994
58758,58758,Catch Basin Drain,Eastbank,STORM,,-90.09694024,29.96604928
58759,58759,Catch Basin Drain,Eastbank,STORM,,-90.09672611,29.96607101
58760,58760,Catch Basin Drain,Eastbank,STORM,,-90.09666617,29.96615918
58761,58761,Catch Basin Drain,Eastbank,STORM,,-90.09607496,29.9656281
58762,58762,Catch Basin Drain,Eastbank,STORM,,-90.09600513,29.9657043
58763,58763,Catch Basin Drain,Eastbank,STORM,,-90.09591886,29.96571661
58764,58764,Catch Basin Drain,Eastbank,STORM,,-90.09581983,29.96565819
58765,58765,Catch Basin Drain,Eastbank,STORM,,-90.09607813,29.96554627
58766,58766,Catch Basin Drain,Eastbank,STORM,,-90.095985,29.9654754
58767,58767,Catch Basin Drain,Eastbank,STORM,,-90.09586487,29.96549802
58768,58768,Catch Basin Drain,Eastbank,STORM,,-90.09580291,29.96557555
58769,58769,Catch Basin Drain,Eastbank,STORM,,-90.09740672,29.96552626
58770,58770,Catch Basin Drain,Eastbank,STORM,,-90.09793418,29.96587427
58771,58771,Catch Basin Drain,Eastbank,STORM,,-90.09814599,29.96586564
58772,58772,Catch Basin Drain,Eastbank,STORM,,-90.09907064,29.9663611
58773,58773,Catch Basin Drain,Eastbank,STORM,,-90.09883385,29.96647448
58774,58774,Catch Basin Drain,Eastbank,STORM,,-90.09874087,29.96639175
58775,58775,Catch Basin Drain,Eastbank,STORM,,-90.09874453,29.96626931
58776,58776,Catch Basin Drain,Eastbank,STORM,,-90.09882022,29.96618441
